,longitude,latitude,event_type,bulletin,origin_time,depth,magnitude
event_2022_7964,22.421000,62.599,explosion,helsinki,2022-11-03T11:00:31.600000Z,0.000,1.4
event_2022_19968,140.088700,35.5505,,leb,2022-11-03T11:16:57.870000Z,67.700,4.0
event_2022_7965,33.989000,67.601,explosion,helsinki,2022-11-03T11:37:26.900000Z,0.000,1.4
event_2022_7966,32.994000,68.12,explosion,helsinki,2022-11-03T11:39:58.100000Z,0.000,1.7
event_2022_7967,25.656000,65.108,explosion,helsinki,2022-11-03T12:19:10.600000Z,0.000,1.1
event_2022_7968,25.296000,60.48,explosion,helsinki,2022-11-03T12:23:33.500000Z,0.000,1.3
event_2022_7969,28.118000,63.974,explosion,helsinki,2022-11-03T12:30:03.700000Z,0.000,1.8
event_2022_19969,28.784400,63.9248,,leb,2022-11-03T12:30:04.080000Z,0.000,2.0
event_2022_7970,28.107000,63.977,explosion,helsinki,2022-11-03T12:43:16.200000Z,0.000,1.7
event_2022_19970,126.939200,7.5133,,leb,2022-11-03T12:49:29.600000Z,0.000,4.3
event_2022_7971,22.780000,62.219,explosion,helsinki,2022-11-03T12:50:24.300000Z,0.000,1.1
event_2022_19971,139.151500,42.3763,,leb,2022-11-03T13:10:55.130000Z,198.500,3.6
event_2022_7972,29.014000,60.863,explosion,helsinki,2022-11-03T13:37:29.700000Z,0.000,1.6
event_2022_7973,22.441000,60.208,explosion,helsinki,2022-11-03T14:04:48.900000Z,0.000,0.8
event_2022_7974,27.492000,63.347,explosion,helsinki,2022-11-03T14:13:08.100000Z,0.000,1.0
event_2022_19972,145.483400,18.7526,,leb,2022-11-03T14:14:23.900000Z,217.200,3.3
event_2022_19973,36.692600,40.6977,,leb,2022-11-03T14:34:41.200000Z,0.000,4.0
event_2022_19974,121.177000,17.7525,,leb,2022-11-03T16:12:43.830000Z,0.000,5.1
event_2022_19975,142.644700,37.7583,,leb,2022-11-03T16:16:18.440000Z,0.000,2.9
event_2022_19976,145.239100,21.9064,,leb,2022-11-03T16:31:36.040000Z,138.600,3.2
event_2022_19977,144.917600,22.0095,,leb,2022-11-03T16:40:42.090000Z,70.400,3.6
event_2022_19978,145.028700,22.0353,,leb,2022-11-03T16:46:08.810000Z,0.000,3.6
event_2022_7975,20.553000,67.15,explosion,helsinki,2022-11-03T17:10:35.600000Z,0.000,1.6
event_2022_7976,20.784000,67.132,explosion,helsinki,2022-11-03T17:43:27.900000Z,0.000,1.2
event_2022_19979,70.673500,36.5112,,leb,2022-11-03T18:13:08.270000Z,62.900,3.4
event_2022_19980,127.121900,9.8542,,leb,2022-11-03T18:41:42.010000Z,0.000,4.4
event_2022_19981,130.471100,-6.6697,,leb,2022-11-03T18:46:46.660000Z,96.500,5.1
event_2022_19982,140.137100,35.1066,,leb,2022-11-03T18:57:16.740000Z,0.000,3.3
event_2022_19983,126.705000,8.4867,,leb,2022-11-03T19:22:00.910000Z,73.600,4.0
event_2022_7977,20.499000,67.184,explosion,helsinki,2022-11-03T19:23:00.400000Z,0.000,1.0
event_2022_19984,127.396000,8.6608,,leb,2022-11-03T19:29:02.440000Z,0.000,4.0
event_2022_19985,126.706600,8.4661,,leb,2022-11-03T19:33:42.760000Z,90.500,3.6
event_2022_19986,139.960000,35.0745,,leb,2022-11-03T20:16:29.650000Z,0.000,2.7
event_2022_19987,-35.466200,53.8022,,leb,2022-11-03T20:47:44.930000Z,0.000,4.1
event_2022_19988,126.723400,0.5774,,leb,2022-11-03T21:29:49.950000Z,71.900,4.5
event_2022_19989,71.981400,36.9428,,leb,2022-11-03T21:32:30.420000Z,105.300,3.2
event_2022_7978,20.571000,67.189,explosion,helsinki,2022-11-03T21:37:50.100000Z,0.000,1.4
event_2022_19990,142.576500,42.7903,,leb,2022-11-03T21:46:17.710000Z,118.100,3.4
event_2022_19991,153.058800,45.6854,,leb,2022-11-03T22:08:27.050000Z,0.000,2.5
event_2022_19992,71.067600,36.671,,leb,2022-11-03T23:04:09.200000Z,240.100,3.6
event_2022_7979,20.615000,67.165,explosion,helsinki,2022-11-03T23:07:12.600000Z,0.000,1.3
event_2022_7980,20.190000,67.832,explosion,helsinki,2022-11-03T23:18:47.900000Z,0.000,0.9
event_2022_7981,20.184000,67.861,explosion,helsinki,2022-11-04T00:08:29.000000Z,0.000,0.8
event_2022_7982,20.077000,67.821,explosion,helsinki,2022-11-04T00:15:55.800000Z,0.000,1.4
event_2022_7983,20.213000,67.83,explosion,helsinki,2022-11-04T00:20:14.200000Z,0.000,1.7
event_2022_19993,20.865200,67.8556,,leb,2022-11-04T00:20:16.420000Z,0.000,2.0
event_2022_19994,27.186600,38.3965,,leb,2022-11-04T00:29:19.170000Z,0.000,3.7
event_2022_19995,41.326400,17.5038,,leb,2022-11-04T01:27:24.340000Z,0.000,2.0
event_2022_19996,47.239700,40.237,,leb,2022-11-04T01:41:25.600000Z,0.000,3.6
event_2022_19997,128.616000,2.6732,,leb,2022-11-04T02:57:42.860000Z,242.200,3.6
event_2022_19998,127.124500,1.9073,,leb,2022-11-04T02:58:38.630000Z,72.400,4.4
event_2022_7984,20.544000,67.173,explosion,helsinki,2022-11-04T02:59:19.500000Z,0.000,1.4
event_2022_19999,20.848800,67.1482,,leb,2022-11-04T02:59:21.330000Z,0.000,1.9
event_2022_7985,20.583000,67.208,explosion,helsinki,2022-11-04T03:33:00.900000Z,0.000,0.9
event_2022_7986,20.034000,67.89,explosion,helsinki,2022-11-04T03:44:49.400000Z,0.000,0.8
event_2022_20000,-104.997900,75.813,,leb,2022-11-04T03:52:32.440000Z,0.000,4.3
event_2022_7987,30.738000,69.396,explosion,helsinki,2022-11-04T04:00:31.700000Z,0.000,1.0
event_2022_7988,30.958000,69.398,explosion,helsinki,2022-11-04T04:02:44.800000Z,0.000,1.0
event_2022_20001,-89.163900,13.4486,,leb,2022-11-04T04:26:12.380000Z,67.400,4.7
event_2022_20002,80.613300,42.31,,leb,2022-11-04T07:06:48.600000Z,0.000,3.2
event_2022_7989,20.353000,67.778,explosion,helsinki,2022-11-04T07:09:40.900000Z,0.000,1.0
event_2022_20003,121.505100,23.7094,,leb,2022-11-04T07:29:20.180000Z,0.000,3.5
event_2022_7990,20.622000,67.185,explosion,helsinki,2022-11-04T07:45:45.800000Z,0.000,1.3
event_2022_20004,98.373200,-0.2986,,leb,2022-11-04T08:20:06.560000Z,0.000,4.0
event_2022_7991,20.559000,67.184,explosion,helsinki,2022-11-04T09:14:11.400000Z,0.000,1.1
event_2022_7992,26.980000,67.708,explosion,helsinki,2022-11-04T10:00:28.200000Z,0.000,1.1
event_2022_20005,-112.219900,28.1956,,leb,2022-11-04T10:02:47.190000Z,0.000,4.1
event_2022_7993,30.381000,67.58,explosion,helsinki,2022-11-04T10:22:17.200000Z,0.000,0.9
event_2022_20006,142.056700,38.3324,,leb,2022-11-04T10:50:42.170000Z,0.000,3.4
event_2022_7994,24.001000,61.613,explosion,helsinki,2022-11-04T10:52:17.800000Z,0.000,0.7
event_2022_7995,33.979000,67.639,explosion,helsinki,2022-11-04T11:00:25.600000Z,0.000,1.1
event_2022_7996,23.866000,61.803,earthquake,helsinki,2022-11-04T11:05:01.400000Z,2000.000,0.9
event_2022_7997,21.109000,68.843,explosion,helsinki,2022-11-04T11:31:01.600000Z,0.000,0.8
event_2022_7998,28.169000,61.019,explosion,helsinki,2022-11-04T11:34:05.700000Z,0.000,1.1
event_2022_7999,25.236000,63.631,explosion,helsinki,2022-11-04T11:43:08.800000Z,0.000,1.1
event_2022_8000,20.540000,67.167,explosion,helsinki,2022-11-04T11:55:01.700000Z,0.000,1.1
event_2022_8001,33.680000,67.722,explosion,helsinki,2022-11-04T12:05:13.300000Z,0.000,1.1
event_2022_8002,30.531000,61.889,explosion,helsinki,2022-11-04T13:25:56.900000Z,0.000,1.3
event_2022_8003,20.574000,67.188,explosion,helsinki,2022-11-04T14:37:28.700000Z,0.000,1.4
event_2022_20007,142.885500,32.3059,,leb,2022-11-04T15:15:05.230000Z,0.000,3.6
event_2022_20008,129.307400,29.0001,,leb,2022-11-04T16:01:35.490000Z,0.000,3.2
event_2022_8004,20.311000,67.809,explosion,helsinki,2022-11-04T16:06:03.400000Z,0.000,0.9
event_2022_8005,20.181000,67.766,explosion,helsinki,2022-11-04T17:21:46.100000Z,0.000,0.9
event_2022_8006,20.238000,67.871,explosion,helsinki,2022-11-04T17:55:00.900000Z,0.000,0.8
event_2022_8007,20.681000,67.18,explosion,helsinki,2022-11-04T18:20:13.400000Z,0.000,1.2
event_2022_20009,130.077800,31.2009,,leb,2022-11-04T20:02:39.450000Z,157.200,3.2
event_2022_8008,33.823000,67.65,explosion,helsinki,2022-11-04T20:10:40.700000Z,0.000,1.2
event_2022_8009,20.210000,67.817,explosion,helsinki,2022-11-04T20:35:21.400000Z,0.000,0.9
event_2022_8010,20.496000,67.157,explosion,helsinki,2022-11-04T20:54:09.400000Z,0.000,1.2
event_2022_20010,-105.016600,75.7856,,leb,2022-11-04T21:31:19.500000Z,0.000,4.8
event_2022_8011,20.632000,67.2,explosion,helsinki,2022-11-04T21:47:16.700000Z,0.000,1.0
event_2022_20011,18.612900,50.0424,,leb,2022-11-04T21:48:15.020000Z,0.000,2.2
event_2022_20012,77.928000,37.7045,,leb,2022-11-04T21:51:12.280000Z,0.000,3.5
event_2022_20013,-3.590200,35.527,,leb,2022-11-04T22:26:49.410000Z,0.000,3.4
event_2022_8012,20.204000,67.846,explosion,helsinki,2022-11-04T22:28:56.700000Z,0.000,1.0
event_2022_8013,20.556000,67.17,explosion,helsinki,2022-11-04T23:13:39.900000Z,0.000,1.4
event_2022_8014,20.556000,67.178,explosion,helsinki,2022-11-04T23:47:54.100000Z,0.000,0.8
event_2022_20014,68.879600,41.4713,,leb,2022-11-05T00:08:49.840000Z,0.000,3.7
event_2022_8015,20.037000,67.832,explosion,helsinki,2022-11-05T00:20:26.700000Z,0.000,1.3
event_2022_8016,20.155000,67.83,explosion,helsinki,2022-11-05T00:26:30.600000Z,0.000,1.5
event_2022_20015,143.778500,12.0854,,leb,2022-11-05T00:37:38.310000Z,0.000,3.7
event_2022_20016,126.438200,7.5165,,leb,2022-11-05T01:38:41.300000Z,144.800,3.5
event_2022_20017,39.899400,14.818,,leb,2022-11-05T01:54:07.000000Z,0.000,1.8
event_2022_8017,20.579000,67.188,explosion,helsinki,2022-11-05T02:06:43.500000Z,0.000,0.9
event_2022_20018,71.143900,36.4299,,leb,2022-11-05T02:38:52.920000Z,170.200,3.4
event_2022_8018,20.579000,67.166,induced or triggered event,helsinki,2022-11-05T02:40:39.200000Z,0.000,1.2
event_2022_20019,30.778500,35.9707,,leb,2022-11-05T04:16:52.980000Z,0.000,3.0
event_2022_8019,20.556000,67.179,explosion,helsinki,2022-11-05T05:40:45.300000Z,0.000,1.9
event_2022_20020,20.651100,67.1735,,leb,2022-11-05T05:40:46.470000Z,0.000,2.3
event_2022_20021,20.252400,85.6116,,leb,2022-11-05T06:17:21.040000Z,0.000,4.3
event_2022_20022,145.091500,12.733,,leb,2022-11-05T06:32:52.320000Z,72.300,3.8
event_2022_8020,20.332000,67.78,explosion,helsinki,2022-11-05T06:43:17.300000Z,0.000,1.2
event_2022_20023,142.763000,22.8523,,leb,2022-11-05T06:50:53.580000Z,110.300,3.7
event_2022_8021,33.928000,67.624,explosion,helsinki,2022-11-05T07:17:12.900000Z,0.000,1.2
event_2022_20024,126.082800,4.0097,,leb,2022-11-05T07:42:11.510000Z,100.500,4.4
event_2022_8022,20.307000,67.832,explosion,helsinki,2022-11-05T07:45:19.100000Z,0.000,0.9
event_2022_20025,-105.098400,75.7496,,leb,2022-11-05T07:59:35.370000Z,0.000,4.7
event_2022_8023,33.921000,67.634,explosion,helsinki,2022-11-05T09:46:31.400000Z,0.000,1.9
event_2022_20026,33.808300,67.6548,,leb,2022-11-05T09:46:32.950000Z,0.000,2.7
event_2022_20027,-169.471700,52.5432,,leb,2022-11-05T10:46:30.450000Z,0.000,3.3
event_2022_8024,34.014000,67.634,explosion,helsinki,2022-11-05T12:05:27.800000Z,0.000,1.3
event_2022_20028,27.367300,36.1124,,leb,2022-11-05T12:20:50.780000Z,0.000,3.9
event_2022_8025,30.311000,67.538,explosion,helsinki,2022-11-05T12:26:35.600000Z,0.000,1.8
event_2022_20029,30.042600,67.5547,,leb,2022-11-05T12:29:37.310000Z,0.000,2.6
event_2022_8026,20.334000,67.763,explosion,helsinki,2022-11-05T14:35:35.800000Z,0.000,0.9
event_2022_8027,20.139000,67.878,explosion,helsinki,2022-11-05T15:31:09.200000Z,0.000,1.0
event_2022_20030,131.794700,31.4219,,leb,2022-11-05T15:31:54.910000Z,0.000,3.1
event_2022_20031,126.856200,3.5101,,leb,2022-11-05T15:35:02.660000Z,0.000,5.0
event_2022_8028,20.186000,67.897,explosion,helsinki,2022-11-05T16:39:01.000000Z,0.000,0.7
event_2022_20032,142.895700,40.9919,,leb,2022-11-05T17:17:43.200000Z,48.300,3.8
event_2022_20033,143.303800,22.1894,,leb,2022-11-05T17:23:24.490000Z,243.000,3.0
event_2022_20034,70.370300,36.3732,,leb,2022-11-05T17:51:39.260000Z,177.200,3.6
event_2022_8029,20.497000,67.16,explosion,helsinki,2022-11-05T18:03:05.200000Z,0.000,1.7
event_2022_8030,20.561000,67.179,explosion,helsinki,2022-11-05T18:07:15.400000Z,0.000,1.7
event_2022_8031,20.598000,67.169,explosion,helsinki,2022-11-05T18:10:46.900000Z,0.000,1.3
event_2022_8032,20.088000,67.883,explosion,helsinki,2022-11-05T18:16:32.000000Z,0.000,1.1
event_2022_20035,127.440200,0.1593,,leb,2022-11-05T19:41:30.230000Z,161.400,4.2
event_2022_8033,33.881000,67.847,explosion,helsinki,2022-11-05T20:05:05.500000Z,0.000,1.3
event_2022_20036,71.099000,36.4116,,leb,2022-11-05T21:24:06.550000Z,131.600,3.3
event_2022_20037,47.475400,42.123,,leb,2022-11-05T22:25:28.940000Z,0.000,3.2
event_2022_8034,20.127000,67.852,explosion,helsinki,2022-11-05T22:26:00.100000Z,0.000,0.8
event_2022_20038,124.525600,2.5588,,leb,2022-11-06T00:03:13.910000Z,250.100,5.4
event_2022_8035,20.044000,67.866,explosion,helsinki,2022-11-06T00:21:00.500000Z,0.000,1.1
event_2022_8036,20.042000,67.843,explosion,helsinki,2022-11-06T00:24:29.700000Z,0.000,1.3
event_2022_20039,-166.504600,51.947,,leb,2022-11-06T01:11:41.540000Z,0.000,3.8
event_2022_20040,95.393900,19.1495,,leb,2022-11-06T01:31:04.670000Z,0.000,4.0
event_2022_8037,33.937000,67.617,explosion,helsinki,2022-11-06T02:06:16.700000Z,0.000,1.5
event_2022_20041,73.499800,40.3176,,leb,2022-11-06T02:11:40.870000Z,0.000,3.0
event_2022_20042,78.549800,30.756,,leb,2022-11-06T03:03:00.580000Z,0.000,4.4
event_2022_20043,-13.160500,-17.6637,,leb,2022-11-06T03:51:55.360000Z,0.000,4.4
event_2022_20044,63.208100,40.5553,,leb,2022-11-06T03:56:29.330000Z,0.000,3.7
event_2022_20045,-44.069400,12.7673,,leb,2022-11-06T04:17:04.350000Z,0.000,4.4
event_2022_20046,146.832500,43.3727,,leb,2022-11-06T04:23:27.790000Z,0.000,4.1
event_2022_8038,20.543000,67.168,explosion,helsinki,2022-11-06T05:37:01.500000Z,0.000,0.8
event_2022_20047,70.550800,36.1966,,leb,2022-11-06T07:05:23.080000Z,182.700,3.6
event_2022_20048,140.191100,41.2027,,leb,2022-11-06T07:44:25.520000Z,163.100,3.6
event_2022_20049,127.450900,5.0483,,leb,2022-11-06T08:14:13.340000Z,76.400,3.9
event_2022_8039,33.808000,67.658,explosion,helsinki,2022-11-06T09:10:59.200000Z,0.000,1.1
event_2022_8040,20.846000,67.642,explosion,helsinki,2022-11-06T09:27:52.300000Z,0.000,1.2
event_2022_20050,-160.687900,56.3015,,leb,2022-11-06T09:52:55.390000Z,135.500,3.5
event_2022_20051,-176.100600,51.7517,,leb,2022-11-06T10:02:05.950000Z,56.600,4.3
event_2022_20052,19.513200,49.9866,,leb,2022-11-06T10:16:19.600000Z,0.000,2.0
event_2022_8041,34.007000,67.617,explosion,helsinki,2022-11-06T10:19:51.700000Z,0.000,1.1
event_2022_20053,143.589000,22.1925,,leb,2022-11-06T11:43:13.640000Z,120.300,3.5
event_2022_8042,20.181000,67.852,explosion,helsinki,2022-11-06T12:03:41.600000Z,0.000,0.8
event_2022_8043,20.226000,67.886,explosion,helsinki,2022-11-06T13:08:28.100000Z,0.000,0.9
event_2022_20054,130.595400,29.2481,,leb,2022-11-06T13:17:26.680000Z,0.000,3.2
event_2022_8044,31.199000,61.683,explosion,helsinki,2022-11-06T13:49:36.900000Z,0.000,1.5
event_2022_20055,140.799500,30.2856,,leb,2022-11-06T14:01:02.900000Z,42.700,3.6
event_2022_8045,20.580000,67.179,explosion,helsinki,2022-11-06T14:41:22.300000Z,0.000,1.3
event_2022_8046,27.716000,60.464,earthquake,helsinki,2022-11-06T15:08:14.500000Z,1000.000,1.2
event_2022_8047,27.700000,60.467,earthquake,helsinki,2022-11-06T15:10:57.500000Z,1000.000,0.9
event_2022_8048,20.179000,67.836,explosion,helsinki,2022-11-06T15:40:00.700000Z,0.000,1.9
event_2022_20056,20.216400,67.9281,,leb,2022-11-06T15:40:01.460000Z,0.000,2.1
event_2022_8049,20.553000,67.172,explosion,helsinki,2022-11-06T16:25:49.500000Z,0.000,1.6
event_2022_20057,88.109000,27.8317,,leb,2022-11-06T16:28:38.360000Z,0.000,3.9
event_2022_8050,20.319000,67.833,explosion,helsinki,2022-11-06T17:20:47.000000Z,0.000,0.9
event_2022_20058,128.781900,1.8714,,leb,2022-11-06T18:41:00.940000Z,75.700,4.2
event_2022_8051,33.734000,67.691,explosion,helsinki,2022-11-06T19:30:54.900000Z,0.000,1.3
event_2022_8052,33.773000,67.698,explosion,helsinki,2022-11-06T20:04:14.400000Z,0.000,1.0
event_2022_8053,33.892000,67.62,explosion,helsinki,2022-11-06T20:08:37.900000Z,0.000,1.1
event_2022_8054,20.584000,67.167,explosion,helsinki,2022-11-06T23:08:56.500000Z,0.000,1.3
event_2022_20059,22.449500,36.9702,,leb,2022-11-06T23:27:36.870000Z,0.000,3.6
event_2022_20060,88.802900,48.1519,,leb,2022-11-06T23:48:09.820000Z,0.000,3.3
event_2022_8055,20.012000,67.829,explosion,helsinki,2022-11-07T00:16:31.100000Z,0.000,1.4
event_2022_20061,59.653200,7.409,,leb,2022-11-07T00:27:08.310000Z,0.000,2.7
event_2022_8056,20.278000,67.787,explosion,helsinki,2022-11-07T00:40:56.800000Z,0.000,0.9
event_2022_20062,128.510300,25.2026,,leb,2022-11-07T02:34:45.450000Z,0.000,3.7
event_2022_20063,71.146500,36.9385,,leb,2022-11-07T03:25:22.240000Z,82.600,4.8
event_2022_8057,30.645000,69.352,explosion,helsinki,2022-11-07T03:59:51.600000Z,0.000,1.1
event_2022_8058,30.784000,69.435,explosion,helsinki,2022-11-07T04:04:02.000000Z,0.000,1.0
event_2022_8059,33.816000,67.689,explosion,helsinki,2022-11-07T04:05:34.400000Z,0.000,1.0
event_2022_20064,128.475800,25.2387,,leb,2022-11-07T04:08:59.720000Z,0.000,3.3
event_2022_20065,-11.298700,36.4818,,leb,2022-11-07T04:32:29.280000Z,0.000,4.2
event_2022_20066,70.724000,38.3727,,leb,2022-11-07T05:31:49.360000Z,0.000,3.5
event_2022_20067,121.381200,19.0112,,leb,2022-11-07T05:34:08.400000Z,66.400,4.2
event_2022_8060,34.056000,67.652,explosion,helsinki,2022-11-07T06:01:17.000000Z,0.000,1.2
event_2022_8061,20.638000,67.16,explosion,helsinki,2022-11-07T06:29:31.200000Z,0.000,1.2
event_2022_20068,159.484800,52.2948,,leb,2022-11-07T07:20:10.450000Z,0.000,4.6
event_2022_8062,33.756000,67.687,explosion,helsinki,2022-11-07T09:44:30.800000Z,0.000,1.4
event_2022_8063,23.504000,61.693,explosion,helsinki,2022-11-07T10:18:40.600000Z,0.000,0.9
event_2022_20069,159.393600,52.273,,leb,2022-11-07T10:56:23.560000Z,0.000,4.8
event_2022_8064,22.798000,61.542,explosion,helsinki,2022-11-07T11:03:57.100000Z,0.000,0.9
event_2022_20070,159.357700,52.3389,,leb,2022-11-07T11:19:30.260000Z,80.100,3.5
event_2022_8065,27.719000,63.123,explosion,helsinki,2022-11-07T11:33:16.000000Z,0.000,1.8
event_2022_20071,27.626800,63.1141,,leb,2022-11-07T11:33:17.500000Z,0.000,2.5
event_2022_8066,33.603000,67.879,explosion,helsinki,2022-11-07T11:34:30.300000Z,0.000,1.4
event_2022_8067,33.898000,67.654,explosion,helsinki,2022-11-07T11:47:26.400000Z,0.000,1.3
event_2022_8068,29.763000,61.228,explosion,helsinki,2022-11-07T11:51:48.900000Z,0.000,1.2
event_2022_8069,23.897000,60.05,explosion,helsinki,2022-11-07T12:05:55.700000Z,0.000,1.3
event_2022_8070,33.936000,67.645,explosion,helsinki,2022-11-07T12:10:04.900000Z,0.000,1.1
event_2022_8071,28.196000,63.961,explosion,helsinki,2022-11-07T12:11:28.000000Z,0.000,1.2
event_2022_8072,28.934000,60.68,explosion,helsinki,2022-11-07T12:28:52.300000Z,0.000,1.3
event_2022_8073,33.150000,68.19,explosion,helsinki,2022-11-07T12:57:09.100000Z,0.000,1.4
event_2022_20072,26.829300,34.5981,,leb,2022-11-07T13:11:52.560000Z,0.000,3.6
event_2022_8074,25.521000,60.283,explosion,helsinki,2022-11-07T14:01:54.000000Z,0.000,0.8
event_2022_20073,22.347700,59.7163,,leb,2022-11-07T14:58:10.500000Z,0.000,2.5
event_2022_20074,22.099900,60.0394,,leb,2022-11-07T14:58:29.740000Z,0.000,2.4
event_2022_8075,20.229000,67.82,explosion,helsinki,2022-11-07T15:29:33.000000Z,0.000,0.9
event_2022_20075,136.515500,33.8531,,leb,2022-11-07T16:56:38.880000Z,387.400,2.9
event_2022_8076,20.112000,67.817,explosion,helsinki,2022-11-07T17:16:00.300000Z,0.000,1.3
event_2022_20076,135.655700,37.1851,,leb,2022-11-07T17:27:56.410000Z,382.400,2.7
event_2022_8077,20.185000,67.831,explosion,helsinki,2022-11-07T19:28:00.800000Z,0.000,1.0
event_2022_20077,128.674600,26.1917,,leb,2022-11-07T19:41:01.800000Z,23.700,3.6
event_2022_8078,20.201000,67.834,explosion,helsinki,2022-11-07T20:10:46.300000Z,0.000,1.1
event_2022_8079,33.868000,67.664,explosion,helsinki,2022-11-07T20:16:13.500000Z,0.000,1.0
event_2022_20078,-175.383100,51.8123,,leb,2022-11-07T21:18:09.600000Z,48.600,4.1
event_2022_8080,20.115000,67.779,explosion,helsinki,2022-11-07T21:51:07.400000Z,0.000,1.0
event_2022_20079,143.651600,27.0782,,leb,2022-11-07T21:57:03.950000Z,0.000,3.5
event_2022_20080,148.069700,44.9621,,leb,2022-11-07T23:05:44.050000Z,0.000,3.2
event_2022_20081,86.370200,28.6386,,leb,2022-11-07T23:07:19.520000Z,0.000,4.3
event_2022_20082,-167.828200,52.9897,,leb,2022-11-08T00:00:24.760000Z,39.400,3.8
event_2022_8081,20.607000,67.194,explosion,helsinki,2022-11-08T00:11:09.200000Z,0.000,0.9
event_2022_8082,20.002000,67.841,explosion,helsinki,2022-11-08T00:17:10.400000Z,0.000,1.1
event_2022_8083,20.194000,67.84,explosion,helsinki,2022-11-08T00:18:47.400000Z,0.000,1.5
event_2022_9918,6.985100,62.0792,earthquake,norsar,2022-11-08T00:21:44.671000Z,12.730,1.8
event_2022_20083,143.282700,45.8325,,leb,2022-11-08T00:57:35.330000Z,322.500,3.0
event_2022_8084,33.919000,67.634,explosion,helsinki,2022-11-08T01:05:52.700000Z,0.000,1.6
event_2022_8085,20.561000,67.198,explosion,helsinki,2022-11-08T01:37:41.500000Z,0.000,1.2
event_2022_8086,20.215000,67.82,explosion,helsinki,2022-11-08T02:28:10.500000Z,0.000,1.0
event_2022_20084,-105.048600,75.8995,,leb,2022-11-08T03:35:02.700000Z,0.000,3.6
event_2022_20085,23.338800,38.154,,leb,2022-11-08T04:05:09.130000Z,0.000,3.2
event_2022_8087,20.226000,67.836,explosion,helsinki,2022-11-08T04:15:36.600000Z,0.000,0.8
event_2022_20086,-35.375200,53.9664,,leb,2022-11-08T04:39:38.330000Z,0.000,3.7
event_2022_8088,20.342000,67.824,explosion,helsinki,2022-11-08T06:11:02.900000Z,0.000,0.9
event_2022_20087,94.602100,23.1293,,leb,2022-11-08T06:27:03.200000Z,109.000,4.1
event_2022_8089,29.236000,60.945,explosion,helsinki,2022-11-08T07:06:04.400000Z,0.000,1.3
event_2022_8090,20.165000,67.782,explosion,helsinki,2022-11-08T07:06:53.900000Z,0.000,0.6
event_2022_8091,20.496000,67.134,explosion,helsinki,2022-11-08T07:41:09.900000Z,0.000,1.7
event_2022_8092,23.522000,61.604,explosion,helsinki,2022-11-08T09:23:28.800000Z,0.000,1.1
event_2022_8093,26.978000,67.703,explosion,helsinki,2022-11-08T10:02:23.500000Z,0.000,2.0
event_2022_8094,20.528000,67.176,explosion,helsinki,2022-11-08T10:29:00.200000Z,0.000,1.5
